p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.3091736215377038e-32,2.3161136250546974,0.967,0.681,3.532281348270879e-28,17,Rbm3
2.0237928554077e-32,-7.534166529253266,0.989,0.829,5.460395503175515e-28,17,Btf3
2.4513572484274914e-32,-38.654981734900694,1,0.924,6.6140069919822145e-28,17,Cox4i1
3.122062703772524e-32,7.760685213788134,0.989,0.747,8.423637381048647e-28,17,Pbx1
7.01651412628147e-32,7.602837626272514,0.945,0.57,1.8931256764120034e-27,17,Mpped2
7.400639335889291e-32,-13.891954474182892,1,0.943,1.9967664992162896e-27,17,Eif1
2.1803870694720196e-31,9.365660961268219,0.923,0.545,5.882902352142456e-27,17,Rpl35a
7.401980134164923e-31,5.864207542333185,0.989,0.834,1.9971282599990378e-26,17,Eif4g2
7.689098271581973e-31,-8.064342302235133,0.989,0.934,2.074595604655532e-26,17,Meis2
8.165468266233936e-31,-78.92171290334166,1,0.993,2.2031249929125784e-26,17,mt-Nd1
1.1870231282460202e-30,4.515171061913751,1,0.763,3.202707102320587e-26,17,Eef2
1.8990675466213285e-30,-9.359895337293754,1,0.901,5.123874147539006e-26,17,Rpl14
2.272448752219414e-30,2.381751249018034,0.835,0.354,6.131293978363201e-26,17,Zfp704
4.1020145712554344e-30,0.38522329156738344,0.989,0.855,1.1067645514704289e-25,17,Hmgn1
6.969146810854604e-30,0.4080148312730216,1,0.95,1.8803455010366808e-25,17,Hnrnpk
7.610433467432282e-30,1.0240903793081753,0.978,0.791,2.053371053847904e-25,17,Dlx1
1.6297973107402151e-029,1.3951168746060176,1,0.925,4.397356124108175e-25,17,Sumo2
2.4205339526599685e-29,-5.159813428990319,1,0.95,6.530842657671861e-25,17,Ywhae
3.615813897595052e-29,-51.23579442028109,1,0.992,9.755827477101209e-25,17,mt-Cytb
4.0529367201550777e-29,-25.86940778375635,0.978,0.86,1.0935228564650416e-24,17,Ywhaq
4.061334786530752e-29,-11.565446714863889,0.989,0.847,1.0957887387538622e-24,17,Rps3a1
4.9324657197973277e-29,6.722994728924441,0.967,0.717,1.330828575858517e-24,17,Nrep
5.247117497632458e-29,-2.1190306300989885,0.989,0.774,1.4157247720362135e-24,17,Uqcrh
5.302806855503774e-29,3.330363771172218,0.978,0.783,1.4307503176834731e-24,17,Cd24a
5.442408976646991e-29,-7.401212972968288,0.989,0.834,1.4684163659891246e-24,17,Rps15
5.915653274004569e-29,-13.301912780596131,1,0.874,1.5961024098591727e-24,17,Rpl23
1.480547005116657e-28,1.8285800656142328,0.956,0.76,3.9946638745052525e-24,17,Set
2.039482893077196e-28,-9.479178171052427,1,0.859,5.502728793811582e-24,17,H2az1
