p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
6.074090183642587e-13,0.29466315822816314,0.29,0.205,1.6388502724486062e-8,8,Ppm1b
6.692841230143427e-13,0.39271517475646567,0.323,0.236,1.805795492304998e-8,8,BC005624
6.802693903351941e-13,0.2559910710222566,0.262,0.182,1.8354348420633873e-8,8,Vma21
6.944411191355692e-13,0.7704030648015976,0.477,0.385,1.8736715835396792e-8,8,D10Wsu102e
7.334867434105077e-13,0.2634061410593977,0.193,0.124,1.9790205823958906e-8,8,Mef2a
7.708633750483595e-13,0.2534392601016914,0.309,0.223,2.0798664722179787e-8,8,Rnf11
8.592172117826772e-13,0.32526454464071575,0.363,0.274,2.3182539591108416e-8,8,Usp34
1.4504646782927707e-12,0.43945800969978777,0.269,0.19,3.9134987485017245e-8,8,Zc3h13
1.4940149796526644e-12,0.27111092974693285,0.2,0.131,4.031001816600854e-8,8,Oxr1
1.5693688245859288e-12,0.3660457821162201,0.361,0.275,4.234314025615294e-8,8,Fbxw2
1.615021764067908e-12,0.30964178589421687,0.421,0.332,4.357490221631623e-8,8,Ccdc12
1.6325659893863095e-12,0.2766476676926198,0.168,0.104,4.404826295963202e-8,8,Pknox1
2.71184027217123e-12,0.3599745247312245,0.388,0.298,7.316816238345196e-8,8,Ash2l
2.8056627672245608e-12,0.2732306176832846,0.247,0.171,7.569958712248587e-8,8,Tcea1
2.861834315292229e-12,0.2985275875796447,0.198,0.13,7.721515166089964e-8,8,Fbxo21
2.9230839221791137e-12,0.25306122947409626,0.354,0.268,7.886772730431467e-8,8,Naxd
3.4418885289292658e-12,0.27883788554396566,0.18,0.116,9.286559439904052e-8,8,Agk
3.879680185104977e-12,0.3052059849416877,0.51,0.415,1.046776510743174e-7,8,Mrpl52
6.022831739338044e-12,0.25523178723326645,0.192,0.126,1.6250202315907976e-7,8,Ubfd1
7.619755159258152e-12,0.25932095942167277,0.197,0.131,2.055886139519442e-7,8,Usp10
8.874975195073392e-12,0.9732060314039517,0.414,0.32,2.3945570573827517e-7,8,Txnrd1
1.4528667206520843e-11,0.2746045848060687,0.224,0.154,3.919979698991389e-7,8,Dap3
1.561314859455917e-11,0.2592759405728604,0.31,0.231,4.21258362229801e-7,8,Copz1
2.306342346328343e-11,0.33785495729354303,0.209,0.143,6.222742284628502e-7,8,C130071C03Rik
3.3510630160149454e-11,0.41344405750791413,0.343,0.262,9.041503123509924e-7,8,Ash1l
4.350567752297174e-11,0.4175967395203857,0.321,0.243,1.1738266852473004e-6,8,Sdhaf4
4.568438643781964e-11,0.286863677290075,0.642,0.554,1.2326104304788116e-6,8,Snrnp70
4.7060117536528765e-11,0.3162228496175459,0.43,0.348,1.2697290312530825e-6,8,Cript
6.206823759534172e-11,1.4012391089959766,0.287,0.21,1.674663118559915e-6,8,Med19
6.209428709774672e-11,0.2516864728321415,0.12,0.071,1.6753659601843043e-6,8,Wwp1
6.729464191219978e-11,0.26524729357152876,0.226,0.157,1.8156767334330621e-6,8,Kars
7.041140905566565e-11,0.27600894068161724,0.204,0.139,1.8997702277309148e-6,8,Fndc4
7.16518011708151e-11,0.2530949954309185,0.233,0.163,1.9332372473897623e-6,8,Ppp5c
7.24004226233655e-11,0.26213138207332265,0.355,0.275,1.9534358028010245e-6,8,Zfp644
9.2939552101344e-11,0.25276751541216247,0.373,0.292,2.5076020552463624e-6,8,Frg1
1.5815315342553158e-10,0.30454077447154326,0.249,0.178,4.267130232574268e-6,8,Pak1ip1
1.6141738435948423e-10,0.27846734466335077,0.384,0.304,4.355202447403244e-6,8,Thoc2
1.6969296227687994e-10,0.2970197610215577,0.244,0.175,4.578485815192498e-6,8,Pmpcb
1.7409813176471163e-10,0.26469463668554755,0.224,0.157,4.697341693143685e-6,8,Dpm2
1.8476534094177097e-10,0.26076756242379784,0.251,0.181,4.985153663949922e-6,8,Ptpn1
2.3926239497585013e-10,0.3299430047616184,0.277,0.204,6.455538678843412e-6,8,Ubtf
2.513093690513689e-10,0.35568597666942736,0.388,0.305,6.780578086374985e-6,8,Polr2e
3.640599578969063e-10,0.42992916067483633,0.456,0.372,9.822701724016429e-6,8,Dhx30
3.7691023999071343e-10,0.43624398070551806,0.398,0.313,1.016941518518944e-5,8,Eif1ax
4.4775510553934655e-10,0.28797961004462547,0.393,0.31,1.208088050255711e-5,8,Eapp
4.662099314536376e-10,0.2658231041674701,0.346,0.265,1.2578810160550595e-5,8,Pnpla8
5.091812889048304e-10,0.25347727778589824,0.328,0.251,1.3738220355941228e-5,8,Polr2d
8.782110521693011e-10,0.3315990478139982,0.23,0.165,2.3695012398579914e-5,8,Rpl9
1.0485601531350075e-9,0.25733742033202667,0.28,0.21,2.8291201491735637e-5,8,Med4
1.1998304421504401e-9,0.5047129871095802,0.238,0.172,3.2372625159661026e-5,8,Arcn1
1.5285119062855049e-9,0.39240775636811054,0.419,0.336,4.124077974348921e-5,8,Mrpl34
1.6516492955600057e-9,0.37270423539642306,0.305,0.234,4.456314964350451e-5,8,Tulp4
1.8237141117539974e-9,0.258877622283587,0.336,0.259,4.920563044923461e-5,8,Atad1
1.9700630432607505e-9,0.38133730599310667,0.378,0.301,5.315427097021831e-5,8,Rbbp6
1.975813794257253e-9,0.2709124787825199,0.238,0.173,5.3309431982854944e-5,8,Gabarapl1
2.0236389507196425e-9,0.4172032363904247,0.192,0.133,5.4599802529366675e-5,8,Cuedc1
5.163132619451038e-9,0.27071868337106275,0.28,0.213,1.3930648120540846e-4,8,Eif4g1
7.851900455234588e-9,0.4559896308311858,0.278,0.211,2.1185212618268442e-4,8,Mbtd1
8.004183619021514e-9,0.268093901906583,0.232,0.17,2.1596087822481946e-4,8,Abi2
1.0306439218910274e-8,0.28304083024563953,0.436,0.357,2.7807803656541814e-4,8,Cdc26
1.157290284343631e-8,0.2575506746083329,0.332,0.256,3.122484916187551e-4,8,Soga3
2.5420972989686733e-8,0.25887835094031164,0.352,0.28,6.858832722347378e-4,8,Tmx1
2.6029887060535495e-8,0.7549545463691246,0.17,0.117,7.023123827803082e-4,8,Phrf1
2.8306075975127314e-8,0.48098896858501083,0.137,0.09,7.637262358849101e-4,8,Fer
1.9523069050751826e-7,0.42045067833242444,0.386,0.32,0.00526751926058335,8,Ankrd12
2.0831627149616252e-7,0.34290910812378295,0.376,0.31,0.005620581321237961,8,Wac
0,4.304583116646192,0.803,0.277,0,9,Pbx3
0,1.2919986101789078,0.673,0.081,0,9,Foxp2
5.046876552488246e-262,2.3060794580667108,0.399,0.094,1.3616977626268536e-257,9,Gm37100
2.217890302024216e-220,5.626242192878339,0.495,0.156,5.984089823891537e-216,9,Syt6
2.023812941950525e-208,0.9020601813173954,0.312,0.07,5.460449698676711e-204,9,Erbb4
5.669928827710275e-187,0.43653571446090744,0.669,0.294,1.5298034970045093e-182,9,Tshz1
8.868791429501982e-166,7.686697299657913,0.201,0.038,2.39288861559393e-161,9,Gucy1a1
3.3116041233078247e-162,3.59814915849216,0.678,0.348,8.935039085096841e-158,9,Gm4258
1.6370870499619403e-148,0.6756081791030732,0.165,0.029,4.417024569502311e-144,9,Lypd1
1.2105217581167903e-144,4.47155344813673,0.706,0.401,3.266108755574912e-140,9,Mpped2
7.958311312673656e-110,2.5881145152595675,0.824,0.532,2.147231975272479e-105,9,Pbx1
2.0885036134655563e-77,0.6841622122248397,0.275,0.105,5.634991599491418e-73,9,Meis1
1.2665500807832518e-72,0.3460989029313173,0.154,0.043,3.4172787729612917e-68,9,Pxylp1
1.3283613752775698e-67,0.6951191747556762,0.629,0.388,3.584051826636411e-63,9,Zfp57
7.79732153724189e-64,0.3053384664310405,0.123,0.032,2.1037953239632346e-59,9,A730020E08Rik
5.1043639380618595e-59,0.40791949445876385,0.403,0.21,1.3772084341284702e-54,9,Elmo1
8.011961036474985e-59,0.2927121750320345,0.164,0.053,2.1617072072513157e-54,9,Gm45560
3.471449536764426e-52,0.4069174868026981,0.213,0.085,9.366317995144097e-48,9,Syt5
2.72836415716982e-51,0.6612337952870315,0.166,0.059,7.361399332459892e-47,9,Spsb4
1.0070579149472555e-50,0.3858628839510229,0.149,0.05,2.71714296031919e-46,9,Masp1
4.991088413514753e-49,0.4716695946547303,0.162,0.059,1.3466455648504155e-44,9,Gm17167
6.071482849449452e-48,2.0406853589837732,0.353,0.19,1.6381467876099568e-43,9,Socs2
3.71654713872127e-45,0.6264964891144631,0.401,0.225,1.0027615834983859e-40,9,Zfp704
1.7024845390249116e-42,0.37333311873163666,0.357,0.199,4.593473534743114e-38,9,Slain1
1.5733225410198858e-37,1.778584929544538,0.185,0.081,4.244981547925754e-33,9,Gucy1b1
1.6383632872354189e-37,0.5175811981135041,0.499,0.33,4.420467985289884e-33,9,Fnbp1l
2.3587462699939034e-37,0.9325014168179351,0.737,0.582,6.36413331107055e-33,9,Tceal9
2.7430969101067905e-37,0.5244587959290028,0.318,0.174,7.401149773159132e-33,9,Gsto1
4.126041340834345e-36,0.7021720572795604,0.313,0.175,1.1132472141705147e-31,9,Dtnbp1
6.771814722215156e-35,0.3885631021796284,0.238,0.118,1.8271033302008712e-30,9,Gm48259
1.2251131148309189e-31,0.35666817493807224,0.255,0.136,3.305477695125302e-27,9,Gm27032
5.853216247635169e-31,0.28163373991291596,0.201,0.098,1.5792562757744448e-26,9,Tlcd3b
1.2892129314867043e-28,0.2807617023492557,0.303,0.178,3.478425410444277e-24,9,Tle1
3.4026503113872664e-28,0.2720837268807039,0.172,0.082,9.180690805153983e-24,9,Nudt11
3.705347696087318e-28,0.5953316728937772,0.261,0.146,9.997398618813192e-24,9,Frat2
1.1561288852914297e-27,0.28450330587571704,0.193,0.096,3.1193513454048064e-23,9,Mpped1
1.4226085390969086e-23,0.3604810917071313,0.444,0.309,3.838340099337369e-19,9,Hdgfl3
2.778296147904759e-20,0.2581807984841664,0.193,0.108,7.49612083666183e-16,9,Gm49001
4.706236296464566e-20,0.4924308788929561,0.364,0.249,1.2697896151491045e-15,9,Casp3
8.709357014331484e-20,0.7645749882763977,0.495,0.378,2.3498716160367776e-15,9,Btbd1
2.0628037802180884e-19,0.4682516364766359,0.12,0.058,5.565650879406425e-15,9,Aga
2.3630915141318025e-19,0.2858928873722497,0.256,0.16,6.3758572142790166e-15,9,Foxg1
3.552164557915976e-19,1.3813695246500162,0.595,0.473,9.584095193713095e-15,9,Rtf1
4.081889810119521e-19,0.2543815451917455,0.116,0.055,1.1013346896683479e-14,9,Gm42583
2.3156935617657655e-18,0.3242063019164758,0.421,0.304,6.247972799000212e-14,9,Spaca6
3.3068443560721193e-18,0.3860997752191532,0.102,0.047,8.922196757118185e-14,9,Stxbp5l
4.5807038285776726e-17,0.38087300765907095,0.425,0.315,1.235919699988542e-12,9,Cnot7
6.344830716464942e-15,2.0295773781282693,0.17,0.101,1.7118987756094062e-10,9,Lrpprc
1.999093156617079e-13,0.26665476434299423,0.208,0.134,5.393753245868541e-9,9,Sdk2
3.4387468046769654e-10,0.29671382162944526,0.291,0.217,9.27808275369892e-6,9,Tpgs2
1.6530571300816025e-9,0.3105322786531439,0.329,0.258,4.460113442673172e-5,9,Dab1
6.213167805281899e-8,0.47212547503985025,0.443,0.358,0.0016763748055431092,9,Rbmx
8.309145308576522e-8,0.5713625369520061,0.334,0.262,0.0022418904957070317,9,Trim32
5.238067513502336e-7,0.46624491713599614,0.351,0.282,0.014132829958180652,9,Bex4
0,25.12820044258936,0.59,0.089,0,10,Fxyd1
0,16.928880475689216,0.37,0.033,0,10,Fbxo2
0,7.246502386060451,0.398,0.034,0,10,Pacrg
0,4.590183452331978,0.622,0.19,0,10,Fads2
0,4.275439946753538,0.799,0.276,0,10,Desi2
0,4.12035231611029,0.837,0.213,0,10,Ntrk2
0,4.011357579564628,0.454,0.046,0,10,Hspa2
0,3.615116044850545,0.806,0.287,0,10,Ndrg2
0,2.581888275132254,0.758,0.179,0,10,Nkain4
0,2.535610630575365,0.359,0.029,0,10,Entpd2
0,2.2938152029910226,0.408,0.073,0,10,Ctso
0,2.212814651767351,0.572,0.106,0,10,Pdlim4
0,2.0831402072906773,0.391,0.06,0,10,Abhd4
0,1.8899425824411422,0.42,0.03,0,10,Naaa
0,1.8743468739884097,0.697,0.194,0,10,Ddah1
0,1.8719527398733269,0.354,0.027,0,10,Kcne1l
0,1.691285086584617,0.624,0.13,0,10,Phgdh
0,1.5830510241420084,0.237,0.018,0,10,Qrfpr
0,1.565239862332583,0.308,0.028,0,10,Pdzph1
0,1.5249221556841637,0.337,0.051,0,10,Gabrb1
0,1.4032684252058,0.348,0.038,0,10,Ptx3
0,1.3656462949213506,0.312,0.028,0,10,Nr2e1
0,1.313698861620626,0.756,0.268,0,10,Arhgap5
0,1.2291110936059892,0.247,0.032,0,10,Itih3
0,1.0614790916690628,0.34,0.054,0,10,Gpc5
0,1.003854573204035,0.547,0.095,0,10,Sox9
0,0.9486770924876012,0.263,0.025,0,10,Gm11627
0,0.9305327387041281,0.241,0.015,0,10,Egln3
0,0.8867364137116583,0.253,0.028,0,10,Chil1
0,0.8678093084314057,0.234,0.028,0,10,2810459M11Rik
0,0.7188871254760781,0.24,0.025,0,10,Hs3st3a1
0,0.7162267286660287,0.416,0.086,0,10,Ezr
0,0.6237830190884788,0.242,0.029,0,10,Sox21
0,0.5893079439947904,0.179,0.015,0,10,Gem
0,0.4856690091657709,0.13,0.005,0,10,C230072F16Rik
0,0.4850587487034834,0.147,0.005,0,10,Gm20083
0,0.4787889803717888,0.128,0.007,0,10,Hgf
0,0.25760042368404257,0.677,0.169,0,10,Ttyh1
3.5388866663888236e-293,2.021408609983995,0.574,0.171,9.548270114583686e-289,10,Oat
6.636963813043024e-293,0.3761386102581424,0.134,0.009,1.7907192063971384e-288,10,A330048O09Rik
1.2979406340783145e-290,1.217393462823603,0.389,0.081,3.5019736248067005e-286,10,Pygb
2.9863072952739033e-288,2.711980398402779,0.361,0.07,8.057355713378518e-284,10,Dtna
4.331532272085263e-286,4.092060691071956,0.571,0.175,1.1686907223313249e-281,10,Kcnk2
2.1781209033801125e-263,1.2140276073553316,0.266,0.043,5.876788009409881e-259,10,Ccdc136
3.680324164552703e-259,0.7127161063592504,0.219,0.029,9.92988262837965e-255,10,Mro
3.7326457629782255e-253,4.232025289279179,0.486,0.135,1.007105153309155e-248,10,Rorb
1.5460483024883012e-252,2.2065382396880078,0.431,0.107,4.171392924943685e-248,10,E130114P18Rik
7.063465031562751e-251,1.3641509224787844,0.449,0.12,1.905793500165946e-246,10,Emp2
2.188986657012454e-248,3.870123973449285,0.49,0.142,5.906104899285302e-244,10,Atxn1
1.2134000333061837e-245,0.5918320161625037,0.224,0.032,3.273874629863414e-241,10,Arap2
2.5459071370286784e-236,1.0842850980332757,0.368,0.085,6.869112046417077e-232,10,Nim1k
1.3068819676860811e-232,0.343456163120598,0.102,0.007,3.5260982370138157e-228,10,Gdf10
2.5381223175523856e-230,0.67650278399748065,0.445,0.124,6.848107824988091e-226,10,Psph
2.5379588946062e-219,0.8091225854804014,0.383,0.095,6.847666893536988e-215,10,AW047730
2.507188037436236e-215,0.44417632656406386,0.162,0.02,6.764644043806708e-211,10,Pipox
1.2177559820043135e-212,2.266572191305294,0.143,0.015,3.2856274150458382e-208,10,Slc14a2
2.3641917401174282e-211,0.35178908043679075,0.141,0.015,6.378825734010834e-207,10,Pantr2
1.924937856944091e-210,0.5885334231870055,0.143,0.016,5.193674831820851e-206,10,Dkk3
4.908078692672533e-209,0.7463441876952681,0.356,0.087,1.324248712069976e-204,10,Wscd1
1.2664768770932234e-205,0.5582453695197525,0.212,0.034,3.417081262085226e-201,10,Tmem132b
3.603851314963346e-204,1.4666661193699608,0.419,0.119,9.723551232902604e-200,10,Rcn1
7.675499467773927e-201,0.9377674886065283,0.382,0.102,2.0709265114000833e-196,10,Tox
6.979488793122508e-197,0.5928994326831822,0.187,0.028,1.8831358712723836e-192,10,St8sia1
2.425311969568008e-195,0.8013394158163761,0.255,0.05,6.543734225091443e-191,10,Zfhx4
1.7407366830264254e-194,0.48101998855348305,0.277,0.057,4.696681644473598e-190,10,S1pr1
7.57684964990767e-188,0.7929954906773673,0.203,0.034,2.0443098040415885e-183,10,Enpp4
1.431411947377026e-181,3.3191321558556837,0.624,0.287,3.8620925752179543e-177,10,Prnp
7.279889939273203e-181,4.072748284777589,0.405,0.125,1.964187104515303e-176,10,Dhrs1
1.343783272160899e-177,1.569837650946281,0.543,0.211,3.6256616466173216e-173,10,Msi2
4.40467410263653e-177,0.41973786027376847,0.306,0.074,1.1884251196323622e-172,10,Pbxip1
7.830948216191184e-169,0.852238077988677,0.266,0.061,2.112868138210543e-164,10,Ttc8
1.7879005065476884e-167,1.2056015683481869,0.463,0.158,4.823934356716318e-163,10,Mid1ip1
5.1199247616252e-162,0.35804588087630107,0.146,0.021,1.3814068999340953e-157,10,Dipk1c
7.476489976025455e-161,0.8058569231229127,0.335,0.093,2.0172317604314282e-156,10,Zfyve21
2.5037701803273714e-160,0.31713274796135343,0.13,0.017,6.75542232354128e-156,10,Ccdc190
2.745253435919856e-159,1.0195280435633545,0.43,0.148,7.406968295455364e-155,10,Degs1
1.0189558615789733e-157,0.45546814640258226,0.194,0.036,2.749244810126228e-153,10,Gm9347
6.133539611766713e-156,0.6608350661662218,0.367,0.111,1.6548903226507767e-151,10,Ctnna1
1.3951707593417246e-154,0.34335982814103416,0.131,0.018,3.764310225779907e-150,10,Gm29260
9.404170984242569e-153,4.187403997492859,0.356,0.112,2.5373393732584877e-148,10,Mgat5
6.351210032384717e-151,0.7690894411644043,0.309,0.084,1.7136199788377205e-146,10,Nrg1
5.66890978374771e-149,0.5095899933582033,0.23,0.05,1.5295285487529697e-144,10,Hepacam
3.4138582233123e-148,1.330841782941143,0.174,0.031,9.210930872318917e-144,10,Creg2
5.614880975753833e-144,0.6310254721120234,0.223,0.05,1.5149510360681418e-139,10,Rgma
6.813357109150081e-144,0.5121334535800888,0.436,0.16,1.8383118816197835e-139,10,Polr3h
5.310918217305106e-142,0.47861141155566167,0.166,0.029,1.4329388442110906e-137,10,Adam23
5.009722944453912e-141,0.34520018722075263,0.139,0.021,1.35167334764311e-136,10,Vit
3.617913367053226e-139,0.5751158331141318,0.215,0.048,9.76149205564631e-135,10,Sox1ot
9.84424369083305e-138,0.44358917651866125,0.207,0.045,2.6560753902236653e-133,10,Dmrta2
3.1078841928093894e-137,0.6797431663705429,0.34,0.104,8.385382340619014e-133,10,Slc9a3r1
9.474140152809695e-137,0.6912267345540465,0.3,0.086,2.556217754629584e-132,10,Acaa2
4.9750114051169525e-136,0.5907803894504242,0.298,0.085,1.342307827214605e-131,10,Mmp14
8.943654644568695e-133,0.6406979224890518,0.213,0.049,2.4130874596510794e-128,10,Tafa5
6.497640667429784e-132,0.6705052227170438,0.333,0.105,1.75312842847923e-127,10,Efnb1
1.7599263851484637e-130,0.49815441317911496,0.209,0.047,4.74845737976907e-126,10,Srebf1
2.6872841562876097e-130,1.6758420822372235,0.599,0.298,7.2505613820796e-126,10,Scp2
8.246148022153891e-128,0.32410404498055145,0.267,0.073,2.2248931978573413e-123,10,Baalc
1.6540603152994183e-123,0.2813472962672667,0.115,0.017,4.4628201367093606e-119,10,A430027H14Rik
6.503950847384168e-123,0.9618638322204979,0.359,0.124,1.7548309781327224e-118,10,Pcdh10
3.4909027040203894e-121,0.38214806469879314,0.181,0.039,9.418804585717413e-117,10,Paqr6
5.001464334605039e-116,0.9412648586223453,0.266,0.078,1.3494450921197855e-111,10,Add3
2.1700337639867215e-115,0.2918997346590717,0.313,0.101,5.854968098612573e-111,10,Zfp36l1
5.011032402898781e-115,0.6138790567748669,0.221,0.057,1.35202665262612e-110,10,Aldh6a1
2.626662128038481e-114,0.36700800239132775,0.11,0.017,7.086997087660626e-110,10,S1pr3
1.0184501963497784e-113,0.2987136073197674,0.103,0.015,2.7478804747713374e-109,10,Prdm16
1.359725962591395e-110,0.378391147424341,0.126,0.022,3.668676619667843e-106,10,Cdon
1.7568069846667732e-110,0.4620441395668772,0.189,0.045,4.740040925329421e-106,10,Acss1
1.45800744220118e-108,0.8388751822171667,0.234,0.065,3.9338498798030034e-104,10,Gldc
5.0807864752282826e-107,0.3391168427122848,0.132,0.024,1.370846998881343e-102,10,Pde1b
1.9455888560956098e-106,0.8787419125288909,0.284,0.093,5.249393292631565e-102,10,Enpp5
3.986431772365655e-106,0.4698153724253126,0.185,0.044,1.0755791565019773e-101,10,C130023A14Rik
4.365759392696729e-106,0.7461149006104137,0.335,0.119,1.1779255417435045e-101,10,Rnf180
4.6064046514276415e-105,0.2708762114205022,0.112,0.018,1.242854039001692e-100,10,Plch1
6.854919549739189e-104,0.3385241409667737,0.184,0.045,1.8495258437151304e-99,10,Cbs
6.953282000219747e-103,0.6450443184740013,0.294,0.099,1.87606501647929e-98,10,Dtd2
4.5014735335773633e-100,0.31760829413536934,0.204,0.054,1.2145425740945084e-95,10,Slc15a2
3.366211133181329e-99,0.6668821671504281,0.239,0.072,9.082374258436543e-95,10,Nr3c1
4.538337113561479e-99,0.6287449326447256,0.312,0.112,1.2244887366100227e-94,10,Acadm
1.0684245495487883e-97,0.3482900042958323,0.206,0.056,2.8827162771375854e-93,10,Shisa2
1.4214356964132882e-97,0.33280567087440543,0.206,0.056,3.835175652492693e-93,10,Rsph9
1.6019903152067482e-97,0.3979327800205582,0.182,0.046,4.322330069459327e-93,10,Snta1
5.766858535842289e-97,0.4582009787915382,0.179,0.044,1.5559561015556082e-92,10,Idua
9.59309228764624e-97,0.7274088731190147,0.476,0.22,2.588312230129832e-92,10,Gcsh
2.6238936823190104e-96,0.25166675864151195,0.101,0.016,7.079527544264922e-92,10,2700069I18Rik
1.4945401906637894e-95,0.28071790976842165,0.125,0.024,4.0324188884299705e-91,10,Stard10
2.7204764630788833e-91,0.2748503651973317,0.122,0.024,7.340117545033135e-87,10,Mdfi
8.268402361281968e-90,0.37657546312738194,0.138,0.03,2.2308976410974875e-85,10,Gstt1
9.265476424811075e-90,0.6590378830586939,0.249,0.081,2.499918194178276e-85,10,Cib1
4.1171697436432395e-88,0.5926254589567932,0.261,0.088,1.1108535685323825e-83,10,Eci1
5.668827165508466e-88,0.26141244068033154,0.193,0.054,1.5295062575258393e-83,10,Abhd14a
7.019998769695536e-88,0.7313254860048397,0.231,0.072,1.8940658680515523e-83,10,Myo6
7.13181229518368e-88,0.3644726441281716,0.137,0.03,1.9242342753635086e-83,10,Tspan33
3.251868871266927e-86,0.37674289479095585,0.162,0.041,8.773867401565297e-82,10,Pacsin3
5.748712681775585e-86,0.3491153500621749,0.144,0.033,1.5510601686698707e-81,10,Plcd4
2.1252268497554376e-85,0.9497003536990246,0.339,0.139,5.734074563325146e-81,10,Gm14964
3.979689547337161e-85,0.4793757521226414,0.222,0.069,1.0737600367670394e-80,10,Trps1
5.28496545195141e-85,0.3705511275753456,0.243,0.081,1.42593652859101e-80,10,Fnbp1
7.690757717401568e-85,0.49113089593417913,0.234,0.075,2.0750433397321173e-80,10,Gyg
1.4809127670256287e-83,0.25788414966434803,0.13,0.029,3.995650736711849e-79,10,Nwd1
1.4819387465184211e-83,0.6683061169987334,0.291,0.109,3.998418931981352e-79,10,Fads1
1.593255474537921e-82,0.31864867781278394,0.201,0.06,4.2987625958507647e-78,10,Tox3
1.3805960918541691e-80,0.7344001384337017,0.315,0.126,3.7249863154317335e-76,10,Evi5
1.5072870976977048e-80,0.5865916636250617,0.37,0.162,4.0668113182981774e-76,10,Hibadh
2.1458106738517887e-80,0.6704763433872554,0.247,0.086,5.789611779119511e-76,10,Bphl
8.651347331979839e-79,0.27912629402482336,0.26,0.092,2.3342200236414805e-74,10,Nlgn1
4.174656329971422e-77,0.5927792095313222,0.205,0.065,1.1263640243895894e-72,10,Tle4
5.2875929769248636e-76,1.0536594299861477,0.382,0.178,1.4266454611040974e-71,10,Mocs2
5.696343005539481e-76,0.8977323145132303,0.495,0.266,1.5369303063246073e-71,10,Tprgl
1.8194487927087222e-75,0.3160702646885831,0.174,0.05,4.909054787607403e-71,10,Nacc2
7.210777427058335e-75,0.30977360281570054,0.151,0.04,1.9455398575946094e-70,10,Grhpr
8.5827137426684985e-75,0.2872832153792148,0.154,0.041,2.3157019949093875e-70,10,Fzd2
3.812999114773301e-74,0.41155131525049393,0.115,0.025,1.0287852911569843e-69,10,Map3k19
1.467382619850903e-73,0.41512675773347835,0.273,0.105,3.959145046619721e-69,10,1500009C09Rik
3.301990759125473e-73,0.9244023683976195,0.268,0.103,8.909101267196438e-69,10,Klf3
9.448702606965259e-73,0.2911149810688294,0.166,0.047,2.5493544503852963e-68,10,Trp53i13
1.1219411921671444e-72,0.27385618715449056,0.177,0.052,3.0271095305861725e-68,10,Tead2
2.134060210093191e-72,0.2929688746096965,0.104,0.022,5.757907852852439e-68,10,Pdgfc
4.168554382844343e-71,0.2520489386933322,0.11,0.024,1.1247176580352323e-66,10,Cadps2
4.435935619971987e-71,0.6485452336716143,0.339,0.149,1.1968597896246417e-66,10,Iftap
4.785185667792037e-71,1.344628169187162,0.398,0.197,1.2910909450269694e-66,10,Ugp2
1.8468605397059235e-69,0.5447973776399269,0.416,0.206,4.983014422180552e-65,10,Pitpnc1
1.508860326849956e-67,0.5097014243687942,0.225,0.081,4.071056047873866e-63,10,Soat1
5.186873004299563e-66,0.45352435091896304,0.185,0.06,1.399470205290065e-61,10,Gm37606
1.9970416026303745e-65,0.33818225619264786,0.16,0.048,5.3882179480570136e-61,10,2310015A10Rik
5.956686616513914e-65,0.312544845611122,0.183,0.059,1.6071736160016192e-60,10,Sema5b
2.217102830507993e-63,2.9359512542751935,0.516,0.311,5.981965146993616e-59,10,Chic2
3.212266789428042e-62,0.5185480736214101,0.27,0.112,8.6670170245558e-58,10,Gm29666
3.756939503150432e-61,0.3189740969687549,0.14,0.04,1.0136598473450181e-56,10,Per3
7.474003837045783e-61,0.3410009835922553,0.289,0.124,2.0165609752733228e-56,10,Fgfr1
2.0894519551286885e-60,0.4290556230533728,0.164,0.052,5.637550320132714e-56,10,Plxnc1
6.274577470577077e-60,0.34584373650176825,0.163,0.052,1.692943747336401e-55,10,Tpcn1
1.3857790812154952e-59,0.6042717121469162,0.25,0.102,3.738970539027528e-55,10,Cyhr1
1.7116566147848958e-59,0.34906211083892114,0.275,0.118,4.6182207123511276e-55,10,Lap3
2.375089051763319e-59,4.408247075408424,0.619,0.428,6.40822777056261e-55,10,Ndufa1
2.7342679844683244e-59,0.3166503468668467,0.201,0.072,7.377328448893987e-55,10,Ak3
1.984629902381799e-58,0.31250486994863247,0.128,0.035,5.354729939616333e-54,10,3110039M20Rik
1.9891736797676598e-58,0.38180400622655647,0.227,0.088,5.366989505381122e-54,10,Fxn
3.712582487217462e-58,0.3097177508591057,0.128,0.036,1.0016918808761434e-53,10,9430053O09Rik
9.780272507270035e-58,0.5364037322790981,0.254,0.106,2.638815325186528e-53,10,A930005H10Rik
1.1062431035789894e-56,6.412403850942563,0.672,0.473,2.9847545177664712e-52,10,Lyrm4
4.1458005000657235e-056,0.4114366850845198,0.112,0.029,1.1185784329227328e-51,10,Slc7a4
1.451670015111419e-55,0.34556357060107534,0.169,0.058,3.91675086777212e-51,10,Morn2
1.9514302973342e-54,0.2842542013912731,0.359,0.178,5.265154085237405e-50,10,2610001J05Rik
3.5810011628323146e-54,0.3891633472305259,0.246,0.103,9.661899237437868e-50,10,Ccs
5.550370985052167e-54,0.34150936898206796,0.155,0.051,1.4975455954769252e-49,10,Paqr7
4.1041152969209936e-52,1.2099420092450808,0.438,0.251,1.1073313482622532e-47,10,Kif1a
2.9093694572167657e-51,0.40834558319256903,0.168,0.06,7.849769732516555e-47,10,Phactr2
